#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:18:06
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n2: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   66.1474       3.8882e+17    8.05875452e-24     
   66.1474       4.1246e+17    8.04867970e-24     
   66.1474       4.3755e+17    8.03816991e-24     
   66.1474       4.6416e+17    8.02720517e-24     
   66.1474       4.9239e+17    8.01576456e-24     
   66.1474       5.2233e+17    8.00382625e-24     
   66.1474       5.5410e+17    7.99136743e-24     
   66.1474       5.8780e+17    7.97836429e-24     
   66.1474       6.2355e+17    7.96479203e-24     
   66.1474       6.6147e+17    7.95062480e-24     
   66.1474       7.0170e+17    7.93583568e-24     
   66.1474       7.4438e+17    7.92039669e-24     
   66.1474       7.8965e+17    7.90427875e-24     
   66.1474       8.3768e+17    7.88745167e-24     
   66.1474       8.8862e+17    7.86988413e-24     
   66.1474       9.4267e+17    7.85154371e-24     
   66.1474       1.0000e+18    7.83239683e-24     
   66.1474       1.0608e+18    7.81240878e-24     
   66.1474       1.1253e+18    7.79154373e-24     
   66.1474       1.1938e+18    7.76976471e-24     
   66.1474       1.2664e+18    7.74703363e-24     
   66.1474       1.3434e+18    7.72331130e-24     
   66.1474       1.4251e+18    7.69855747e-24     
   66.1474       1.5118e+18    7.67273081e-24     
   66.1474       1.6037e+18    7.64578901e-24     
   66.1474       1.7013e+18    7.61768877e-24     
   66.1474       1.8047e+18    7.58838592e-24     
   66.1474       1.9145e+18    7.55783545e-24     
   66.1474       2.0309e+18    7.52599160e-24     
   66.1474       2.1544e+18    7.49280799e-24     
   66.1474       2.2855e+18    7.45823771e-24     
   66.1474       2.4245e+18    7.42223351e-24     
   66.1474       2.5719e+18    7.38474790e-24     
   66.1474       2.7283e+18    7.34573343e-24     
   66.1474       2.8943e+18    7.30514280e-24     
   66.1474       3.0703e+18    7.26292919e-24     
   66.1474       3.2570e+18    7.21904650e-24     
   66.1474       3.4551e+18    7.17344965e-24     
   66.1474       3.6652e+18    7.12609493e-24     
   66.1474       3.8882e+18    7.07694033e-24     
   66.1474       4.1246e+18    7.02594596e-24     
   66.1474       4.3755e+18    6.97307448e-24     
   66.1474       4.6416e+18    6.91829152e-24     
   66.1474       4.9239e+18    6.86156616e-24     
   66.1474       5.2233e+18    6.80287140e-24     
   66.1474       5.5410e+18    6.74218471e-24     
   66.1474       5.8780e+18    6.67948852e-24     
   66.1474       6.2355e+18    6.61477069e-24     
   66.1474       6.6147e+18    6.54802510e-24     
   66.1474       7.0170e+18    6.47925211e-24     
   66.1474       7.4438e+18    6.40845903e-24     
   66.1474       7.8965e+18    6.33566060e-24     
   66.1474       8.3768e+18    6.26087938e-24     
   66.1474       8.8862e+18    6.18414612e-24     
   66.1474       9.4267e+18    6.10550007e-24     
   66.1474       1.0000e+19    6.02498921e-24     
   66.1474       1.0608e+19    5.94267041e-24     
   66.1474       1.1253e+19    5.85860952e-24     
   66.1474       1.1938e+19    5.77288134e-24     
   66.1474       1.2664e+19    5.68556950e-24     
   66.1474       1.3434e+19    5.59676626e-24     
   66.1474       1.4251e+19    5.50657218e-24     
   66.1474       1.5118e+19    5.41509567e-24     
   66.1474       1.6037e+19    5.32245250e-24     
   66.1474       1.7013e+19    5.22876512e-24     
   66.1474       1.8047e+19    5.13416194e-24     
   66.1474       1.9145e+19    5.03877653e-24     
   66.1474       2.0309e+19    4.94274668e-24     
   66.1474       2.1544e+19    4.84621348e-24     
   66.1474       2.2855e+19    4.74932027e-24     
   66.1474       2.4245e+19    4.65221159e-24     
   66.1474       2.5719e+19    4.55503209e-24     
   66.1474       2.7283e+19    4.45792546e-24     
   66.1474       2.8943e+19    4.36103336e-24     
   66.1474       3.0703e+19    4.26449434e-24     
   66.1474       3.2570e+19    4.16844284e-24     
   66.1474       3.4551e+19    4.07300828e-24     
   66.1474       3.6652e+19    3.97831414e-24     
   66.1474       3.8882e+19    3.88447716e-24     
   66.1474       4.1246e+19    3.79160667e-24     
   66.1474       4.3755e+19    3.69980397e-24     
   66.1474       4.6416e+19    3.60916185e-24     
   66.1474       4.9239e+19    3.51976417e-24     
   66.1474       5.2233e+19    3.43168563e-24     
   66.1474       5.5410e+19    3.34499158e-24     
   66.1474       5.8780e+19    3.25973801e-24     
   66.1474       6.2355e+19    3.17597154e-24     
   66.1474       6.6147e+19    3.09372964e-24     
   66.1474       7.0170e+19    3.01304084e-24     
   66.1474       7.4438e+19    2.93392506e-24     
   66.1474       7.8965e+19    2.85639403e-24     
   66.1474       8.3768e+19    2.78045177e-24     
   66.1474       8.8862e+19    2.70609510e-24     
   66.1474       9.4267e+19    2.63331424e-24     
   66.1474       1.0000e+20    2.56209338e-24     
   66.1474       1.0608e+20    2.49241141e-24     
   66.1474       1.1253e+20    2.42424246e-24     
   66.1474       1.1938e+20    2.35755669e-24     
   66.1474       1.2664e+20    2.29232088e-24     
   66.1474       1.3434e+20    2.22849912e-24     
   66.1474       1.4251e+20    2.16605345e-24     
   66.1474       1.5118e+20    2.10494453e-24     
   66.1474       1.6037e+20    2.04513218e-24     
   66.1474       1.7013e+20    1.98657600e-24     
   66.1474       1.8047e+20    1.92923586e-24     
   66.1474       1.9145e+20    1.87307245e-24     
   66.1474       2.0309e+20    1.81804765e-24     
   66.1474       2.1544e+20    1.76412500e-24     
   66.1474       2.2855e+20    1.71127000e-24     
   66.1474       2.4245e+20    1.65945042e-24     
   66.1474       2.5719e+20    1.60863655e-24     
   66.1474       2.7283e+20    1.55880136e-24     
   66.1474       2.8943e+20    1.50992066e-24     
   66.1474       3.0703e+20    1.46197318e-24     
   66.1474       3.2570e+20    1.41494056e-24     
   66.1474       3.4551e+20    1.36880738e-24     
   66.1474       3.6652e+20    1.32356106e-24     
   66.1474       3.8882e+20    1.27919174e-24     
   66.1474       4.1246e+20    1.23569216e-24     
   66.1474       4.3755e+20    1.19305743e-24     
   66.1474       4.6416e+20    1.15128485e-24     
   66.1474       4.9239e+20    1.11037364e-24     
   66.1474       5.2233e+20    1.07032470e-24     
   66.1474       5.5410e+20    1.03114029e-24     
   66.1474       5.8780e+20    9.92823809e-25     
   66.1474       6.2355e+20    9.55379431e-25     
   66.1474       6.6147e+20    9.18811868e-25     
   66.1474       7.0170e+20    8.83126071e-25     
   66.1474       7.4438e+20    8.48326959e-25     
   66.1474       7.8965e+20    8.14419165e-25     
   66.1474       8.3768e+20    7.81406801e-25     
   66.1474       8.8862e+20    7.49293245e-25     
   66.1474       9.4267e+20    7.18080951e-25     
   66.1474       1.0000e+21    6.87771284e-25     
   70.1704       1.0000e+16    8.43137128e-24     
   70.1704       1.0608e+16    8.43055617e-24     
   70.1704       1.1253e+16    8.42970595e-24     
   70.1704       1.1938e+16    8.42881921e-24     
   70.1704       1.2664e+16    8.42789444e-24     
   70.1704       1.3434e+16    8.42693010e-24     
   70.1704       1.4251e+16    8.42592460e-24     
   70.1704       1.5118e+16    8.42487625e-24     
   70.1704       1.6037e+16    8.42378335e-24     
   70.1704       1.7013e+16    8.42264411e-24     
   70.1704       1.8047e+16    8.42145667e-24     
   70.1704       1.9145e+16    8.42021911e-24     
   70.1704       2.0309e+16    8.41892946e-24     
   70.1704       2.1544e+16    8.41758564e-24     
   70.1704       2.2855e+16    8.41618552e-24     
   70.1704       2.4245e+16    8.41472689e-24     
   70.1704       2.5719e+16    8.41320745e-24     
   70.1704       2.7283e+16    8.41162483e-24     
   70.1704       2.8943e+16    8.40997657e-24     
   70.1704       3.0703e+16    8.40826010e-24     
   70.1704       3.2570e+16    8.40647278e-24     
   70.1704       3.4551e+16    8.40461186e-24     
   70.1704       3.6652e+16    8.40267448e-24     
   70.1704       3.8882e+16    8.40065768e-24     
   70.1704       4.1246e+16    8.39855839e-24     
   70.1704       4.3755e+16    8.39637340e-24     
   70.1704       4.6416e+16    8.39409940e-24     
   70.1704       4.9239e+16    8.39173291e-24     
   70.1704       5.2233e+16    8.38927034e-24     
   70.1704       5.5410e+16    8.38670794e-24     
   70.1704       5.8780e+16    8.38404179e-24     
   70.1704       6.2355e+16    8.38126781e-24     
   70.1704       6.6147e+16    8.37838174e-24     
   70.1704       7.0170e+16    8.37537913e-24     
   70.1704       7.4438e+16    8.37225532e-24     
   70.1704       7.8965e+16    8.36900546e-24     
   70.1704       8.3768e+16    8.36562444e-24     
   70.1704       8.8862e+16    8.36210694e-24     
   70.1704       9.4267e+16    8.35844735e-24     
   70.1704       1.0000e+17    8.35463984e-24     
   70.1704       1.0608e+17    8.35067826e-24     
   70.1704       1.1253e+17    8.34655617e-24     
   70.1704       1.1938e+17    8.34226682e-24     
   70.1704       1.2664e+17    8.33780313e-24     
   70.1704       1.3434e+17    8.33315765e-24     
   70.1704       1.4251e+17    8.32832259e-24     
   70.1704       1.5118e+17    8.32328977e-24     
   70.1704       1.6037e+17    8.31805059e-24     
   70.1704       1.7013e+17    8.31259603e-24     
   70.1704       1.8047e+17    8.30691665e-24     
   70.1704       1.9145e+17    8.30100252e-24     
   70.1704       2.0309e+17    8.29484323e-24     
   70.1704       2.1544e+17    8.28842786e-24     
   70.1704       2.2855e+17    8.28174494e-24     
   70.1704       2.4245e+17    8.27478247e-24     
   70.1704       2.5719e+17    8.26752784e-24     
   70.1704       2.7283e+17    8.25996783e-24     
   70.1704       2.8943e+17    8.25208858e-24     
   70.1704       3.0703e+17    8.24387558e-24     
   70.1704       3.2570e+17    8.23531358e-24     
   70.1704       3.4551e+17    8.22638663e-24     
   70.1704       3.6652e+17    8.21707801e-24     
   70.1704       3.8882e+17    8.20737021e-24     
   70.1704       4.1246e+17    8.19724489e-24     
   70.1704       4.3755e+17    8.18668286e-24     
   70.1704       4.6416e+17    8.17566404e-24     
   70.1704       4.9239e+17    8.16416745e-24     
   70.1704       5.2233e+17    8.15217113e-24     
   70.1704       5.5410e+17    8.13965219e-24     
   70.1704       5.8780e+17    8.12658671e-24     
   70.1704       6.2355e+17    8.11294975e-24     
   70.1704       6.6147e+17    8.09871533e-24     
   70.1704       7.0170e+17    8.08385640e-24     
   70.1704       7.4438e+17    8.06834479e-24     
   70.1704       7.8965e+17    8.05215126e-24     
   70.1704       8.3768e+17    8.03524543e-24     
   70.1704       8.8862e+17    8.01759577e-24     
   70.1704       9.4267e+17    7.99916964e-24     
   70.1704       1.0000e+18    7.97993322e-24     
   70.1704       1.0608e+18    7.95985153e-24     
   70.1704       1.1253e+18    7.93888846e-24     
   70.1704       1.1938e+18    7.91700675e-24     
   70.1704       1.2664e+18    7.89416796e-24     
   70.1704       1.3434e+18    7.87033259e-24     
   70.1704       1.4251e+18    7.84545997e-24     
   70.1704       1.5118e+18    7.81950841e-24     
   70.1704       1.6037e+18    7.79243514e-24     
   70.1704       1.7013e+18    7.76419644e-24     
   70.1704       1.8047e+18    7.73474761e-24     
   70.1704       1.9145e+18    7.70404313e-24     
   70.1704       2.0309e+18    7.67203668e-24     
   70.1704       2.1544e+18    7.63868127e-24     
   70.1704       2.2855e+18    7.60392936e-24     
   70.1704       2.4245e+18    7.56773297e-24     
   70.1704       2.5719e+18    7.53004390e-24     
   70.1704       2.7283e+18    7.49081386e-24     
   70.1704       2.8943e+18    7.44999471e-24     
   70.1704       3.0703e+18    7.40753872e-24     
   70.1704       3.2570e+18    7.36339878e-24     
   70.1704       3.4551e+18    7.31752875e-24     
   70.1704       3.6652e+18    7.26988380e-24     
   70.1704       3.8882e+18    7.22042070e-24     
   70.1704       4.1246e+18    7.16909828e-24     
   70.1704       4.3755e+18    7.11587785e-24     
   70.1704       4.6416e+18    7.06072357e-24     
   70.1704       4.9239e+18    7.00360301e-24     
   70.1704       5.2233e+18    6.94448759e-24     
   70.1704       5.5410e+18    6.88335312e-24     
   70.1704       5.8780e+18    6.82018027e-24     
   70.1704       6.2355e+18    6.75495515e-24     
   70.1704       6.6147e+18    6.68766981e-24     
   70.1704       7.0170e+18    6.61832273e-24     
   70.1704       7.4438e+18    6.54691935e-24     
   70.1704       7.8965e+18    6.47347251e-24     
   70.1704       8.3768e+18    6.39800289e-24     
   70.1704       8.8862e+18    6.32053942e-24     
   70.1704       9.4267e+18    6.24111955e-24     
   70.1704       1.0000e+19    6.15978954e-24     
   70.1704       1.0608e+19    6.07660468e-24     
   70.1704       1.1253e+19    5.99162933e-24     
   70.1704       1.1938e+19    5.90493695e-24     
   70.1704       1.2664e+19    5.81661004e-24     
   70.1704       1.3434e+19    5.72673992e-24     
   70.1704       1.4251e+19    5.63542641e-24     
   70.1704       1.5118e+19    5.54277748e-24     
   70.1704       1.6037e+19    5.44890868e-24     
   70.1704       1.7013e+19    5.35394257e-24     
   70.1704       1.8047e+19    5.25800793e-24     
   70.1704       1.9145e+19    5.16123904e-24     
   70.1704       2.0309e+19    5.06377470e-24     
   70.1704       2.1544e+19    4.96575735e-24     
   70.1704       2.2855e+19    4.86733196e-24     
   70.1704       2.4245e+19    4.76864504e-24     
   70.1704       2.5719e+19    4.66984349e-24     
   70.1704       2.7283e+19    4.57107353e-24     
   70.1704       2.8943e+19    4.47247960e-24     
   70.1704       3.0703e+19    4.37420327e-24     
   70.1704       3.2570e+19    4.27638222e-24     
   70.1704       3.4551e+19    4.17914924e-24     
   70.1704       3.6652e+19    4.08263133e-24     
   70.1704       3.8882e+19    3.98694887e-24     
   70.1704       4.1246e+19    3.89221489e-24     
   70.1704       4.3755e+19    3.79853440e-24     
   70.1704       4.6416e+19    3.70600388e-24     
   70.1704       4.9239e+19    3.61471087e-24     
   70.1704       5.2233e+19    3.52473364e-24     
   70.1704       5.5410e+19    3.43614103e-24     
   70.1704       5.8780e+19    3.34899234e-24     
   70.1704       6.2355e+19    3.26333737e-24     
   70.1704       6.6147e+19    3.17921655e-24     
   70.1704       7.0170e+19    3.09666117e-24     
   70.1704       7.4438e+19    3.01569371e-24     
   70.1704       7.8965e+19    2.93632820e-24     
   70.1704       8.3768e+19    2.85857072e-24     
   70.1704       8.8862e+19    2.78241991e-24     
   70.1704       9.4267e+19    2.70786755e-24     
   70.1704       1.0000e+20    2.63489919e-24     
   70.1704       1.0608e+20    2.56349475e-24     
   70.1704       1.1253e+20    2.49362925e-24     
   70.1704       1.1938e+20    2.42527346e-24     
   70.1704       1.2664e+20    2.35839458e-24     
   70.1704       1.3434e+20    2.29295692e-24     
   70.1704       1.4251e+20    2.22892260e-24     
   70.1704       1.5118e+20    2.16625213e-24     
   70.1704       1.6037e+20    2.10490509e-24     
   70.1704       1.7013e+20    2.04484069e-24     
   70.1704       1.8047e+20    1.98601833e-24     
   70.1704       1.9145e+20    1.92839810e-24     
   70.1704       2.0309e+20    1.87194125e-24     
   70.1704       2.1544e+20    1.81661064e-24     
   70.1704       2.2855e+20    1.76237103e-24     
   70.1704       2.4245e+20    1.70918947e-24     
   70.1704       2.5719e+20    1.65703550e-24     
   70.1704       2.7283e+20    1.60588139e-24     
   70.1704       2.8943e+20    1.55570226e-24     
   70.1704       3.0703e+20    1.50647619e-24     
   70.1704       3.2570e+20    1.45818425e-24     
   70.1704       3.4551e+20    1.41081047e-24     
   70.1704       3.6652e+20    1.36434182e-24     
   70.1704       3.8882e+20    1.31876806e-24     
   70.1704       4.1246e+20    1.27408163e-24     
   70.1704       4.3755e+20    1.23027742e-24     
   70.1704       4.6416e+20    1.18735259e-24     
   70.1704       4.9239e+20    1.14530631e-24     
   70.1704       5.2233e+20    1.10413947e-24     
   70.1704       5.5410e+20    1.06385446e-24     
   70.1704       5.8780e+20    1.02445482e-24     
   70.1704       6.2355e+20    9.85944945e-25     
   70.1704       6.6147e+20    9.48329829e-25     
   70.1704       7.0170e+20    9.11614743e-25     
   70.1704       7.4438e+20    8.75804963e-25     
   70.1704       7.8965e+20    8.40905508e-25     
   70.1704       8.3768e+20    8.06920897e-25     
   70.1704       8.8862e+20    7.73854918e-25     
   70.1704       9.4267e+20    7.41710440e-25     
   70.1704       1.0000e+21    7.10489231e-25     
   74.4380       1.0000e+16    8.56785286e-24     
   74.4380       1.0608e+16    8.56703578e-24     
   74.4380       1.1253e+16    8.56618348e-24     
   74.4380       1.1938e+16    8.56529451e-24     
   74.4380       1.2664e+16    8.56436737e-24     
   74.4380       1.3434e+16    8.56340052e-24     
   74.4380       1.4251e+16    8.56239235e-24     
   74.4380       1.5118e+16    8.56134117e-24     
   74.4380       1.6037e+16    8.56024526e-24     
   74.4380       1.7013e+16    8.55910282e-24     
   74.4380       1.8047e+16    8.55791200e-24     
   74.4380       1.9145e+16    8.55667086e-24     
   74.4380       2.0309e+16    8.55537740e-24     
   74.4380       2.1544e+16    8.55402956e-24     
   74.4380       2.2855e+16    8.55262519e-24     
   74.4380       2.4245e+16    8.55116205e-24     
   74.4380       2.5719e+16    8.54963786e-24     
   74.4380       2.7283e+16    8.54805021e-24     
   74.4380       2.8943e+16    8.54639663e-24     
   74.4380       3.0703e+16    8.54467455e-24     
   74.4380       3.2570e+16    8.54288132e-24     
   74.4380       3.4551e+16    8.54101417e-24     
   74.4380       3.6652e+16    8.53907022e-24     
   74.4380       3.8882e+16    8.53704652e-24     
   74.4380       4.1246e+16    8.53493996e-24     
   74.4380       4.3755e+16    8.53274734e-24     
   74.4380       4.6416e+16    8.53046531e-24     
   74.4380       4.9239e+16    8.52809041e-24     
   74.4380       5.2233e+16    8.52561903e-24     
   74.4380       5.5410e+16    8.52304739e-24     
   74.4380       5.8780e+16    8.52037157e-24     
   74.4380       6.2355e+16    8.51758749e-24     
   74.4380       6.6147e+16    8.51469087e-24     
   74.4380       7.0170e+16    8.51167725e-24     
   74.4380       7.4438e+16    8.50854197e-24     
   74.4380       7.8965e+16    8.50528016e-24     
   74.4380       8.3768e+16    8.50188671e-24     
   74.4380       8.8862e+16    8.49835628e-24     
   74.4380       9.4267e+16    8.49468329e-24     
   74.4380       1.0000e+17    8.49086186e-24     
   74.4380       1.0608e+17    8.48688585e-24     
   74.4380       1.1253e+17    8.48274882e-24     
   74.4380       1.1938e+17    8.47844401e-24     
   74.4380       1.2664e+17    8.47396433e-24     
   74.4380       1.3434e+17    8.46930234e-24     
   74.4380       1.4251e+17    8.46445023e-24     
   74.4380       1.5118e+17    8.45939982e-24     
   74.4380       1.6037e+17    8.45414249e-24     
   74.4380       1.7013e+17    8.44866924e-24     
   74.4380       1.8047e+17    8.44297061e-24     
   74.4380       1.9145e+17    8.43703664e-24     
   74.4380       2.0309e+17    8.43085694e-24     
   74.4380       2.1544e+17    8.42442056e-24     
   74.4380       2.2855e+17    8.41771605e-24     
   74.4380       2.4245e+17    8.41073136e-24     
   74.4380       2.5719e+17    8.40345388e-24     
   74.4380       2.7283e+17    8.39587039e-24     
   74.4380       2.8943e+17    8.38796701e-24     
   74.4380       3.0703e+17    8.37972920e-24     
   74.4380       3.2570e+17    8.37114170e-24     
   74.4380       3.4551e+17    8.36218855e-24     
   74.4380       3.6652e+17    8.35285298e-24     
   74.4380       3.8882e+17    8.34311748e-24     
   74.4380       4.1246e+17    8.33296367e-24     
   74.4380       4.3755e+17    8.32237232e-24     
   74.4380       4.6416e+17    8.31132333e-24     
   74.4380       4.9239e+17    8.29979566e-24     
   74.4380       5.2233e+17    8.28776732e-24     
   74.4380       5.5410e+17    8.27521535e-24     
   74.4380       5.8780e+17    8.26211577e-24     
   74.4380       6.2355e+17    8.24844358e-24     
   74.4380       6.6147e+17    8.23417272e-24     
   74.4380       7.0170e+17    8.21927602e-24     
   74.4380       7.4438e+17    8.20372525e-24     
   74.4380       7.8965e+17    8.18749104e-24     
   74.4380       8.3768e+17    8.17054288e-24     
   74.4380       8.8862e+17    8.15284911e-24     
   74.4380       9.4267e+17    8.13437692e-24     
   74.4380       1.0000e+18    8.11509233e-24     
   74.4380       1.0608e+18    8.09496018e-24     
   74.4380       1.1253e+18    8.07394415e-24     
   74.4380       1.1938e+18    8.05200675e-24     
   74.4380       1.2664e+18    8.02910931e-24     
   74.4380       1.3434e+18    8.00521204e-24     
   74.4380       1.4251e+18    7.98027401e-24     
   74.4380       1.5118e+18    7.95425320e-24     
   74.4380       1.6037e+18    7.92710651e-24     
   74.4380       1.7013e+18    7.89878984e-24     
   74.4380       1.8047e+18    7.86925811e-24     
   74.4380       1.9145e+18    7.83846536e-24     
   74.4380       2.0309e+18    7.80636479e-24     
   74.4380       2.1544e+18    7.77290892e-24     
   74.4380       2.2855e+18    7.73804964e-24     
   74.4380       2.4245e+18    7.70173840e-24     
   74.4380       2.5719e+18    7.66392633e-24     
   74.4380       2.7283e+18    7.62456443e-24     
   74.4380       2.8943e+18    7.58360382e-24     
   74.4380       3.0703e+18    7.54099592e-24     
   74.4380       3.2570e+18    7.49669273e-24     
   74.4380       3.4551e+18    7.45064714e-24     
   74.4380       3.6652e+18    7.40281325e-24     
   74.4380       3.8882e+18    7.35314673e-24     
   74.4380       4.1246e+18    7.30160520e-24     
   74.4380       4.3755e+18    7.24814863e-24     
   74.4380       4.6416e+18    7.19273983e-24     
   74.4380       4.9239e+18    7.13534489e-24     
   74.4380       5.2233e+18    7.07593367e-24     
   74.4380       5.5410e+18    7.01448032e-24     
   74.4380       5.8780e+18    6.95096382e-24     
   74.4380       6.2355e+18    6.88536846e-24     
   74.4380       6.6147e+18    6.81768443e-24     
   74.4380       7.0170e+18    6.74790832e-24     
   74.4380       7.4438e+18    6.67604360e-24     
   74.4380       7.8965e+18    6.60210114e-24     
   74.4380       8.3768e+18    6.52609965e-24     
   74.4380       8.8862e+18    6.44806606e-24     
   74.4380       9.4267e+18    6.36803589e-24     
   74.4380       1.0000e+19    6.28605351e-24     
   74.4380       1.0608e+19    6.20217239e-24     
   74.4380       1.1253e+19    6.11645518e-24     
   74.4380       1.1938e+19    6.02897379e-24     
   74.4380       1.2664e+19    5.93980929e-24     
   74.4380       1.3434e+19    5.84905174e-24     
   74.4380       1.4251e+19    5.75679997e-24     
   74.4380       1.5118e+19    5.66316113e-24     
   74.4380       1.6037e+19    5.56825025e-24     
   74.4380       1.7013e+19    5.47218961e-24     
   74.4380       1.8047e+19    5.37510804e-24     
   74.4380       1.9145e+19    5.27714014e-24     
   74.4380       2.0309e+19    5.17842538e-24     
   74.4380       2.1544e+19    5.07910714e-24     
   74.4380       2.2855e+19    4.97933171e-24     
   74.4380       2.4245e+19    4.87924719e-24     
   74.4380       2.5719e+19    4.77900240e-24     
   74.4380       2.7283e+19    4.67874578e-24     
   74.4380       2.8943e+19    4.57862424e-24     
   74.4380       3.0703e+19    4.47878209e-24     
   74.4380       3.2570e+19    4.37935996e-24     
   74.4380       3.4551e+19    4.28049381e-24     
   74.4380       3.6652e+19    4.18231395e-24     
   74.4380       3.8882e+19    4.08494422e-24     
   74.4380       4.1246e+19    3.98850116e-24     
   74.4380       4.3755e+19    3.89309340e-24     
   74.4380       4.6416e+19    3.79882102e-24     
   74.4380       4.9239e+19    3.70577515e-24     
   74.4380       5.2233e+19    3.61403762e-24     
   74.4380       5.5410e+19    3.52368071e-24     
   74.4380       5.8780e+19    3.43476705e-24     
   74.4380       6.2355e+19    3.34734965e-24     
   74.4380       6.6147e+19    3.26147195e-24     
   74.4380       7.0170e+19    3.17716811e-24     
   74.4380       7.4438e+19    3.09446320e-24     
   74.4380       7.8965e+19    3.01337367e-24     
   74.4380       8.3768e+19    2.93390779e-24     
   74.4380       8.8862e+19    2.85606612e-24     
   74.4380       9.4267e+19    2.77984215e-24     
   74.4380       1.0000e+20    2.70522286e-24     
   74.4380       1.0608e+20    2.63218941e-24     
   74.4380       1.1253e+20    2.56071781e-24     
   74.4380       1.1938e+20    2.49077958e-24     
   74.4380       1.2664e+20    2.42234249e-24     
   74.4380       1.3434e+20    2.35537120e-24     
   74.4380       1.4251e+20    2.28982798e-24     
   74.4380       1.5118e+20    2.22567337e-24     
   74.4380       1.6037e+20    2.16286680e-24     
   74.4380       1.7013e+20    2.10136719e-24     
   74.4380       1.8047e+20    2.04113354e-24     
   74.4380       1.9145e+20    1.98212548e-24     
   74.4380       2.0309e+20    1.92430369e-24     
   74.4380       2.1544e+20    1.86763039e-24     
   74.4380       2.2855e+20    1.81206969e-24     
   74.4380       2.4245e+20    1.75758796e-24     
   74.4380       2.5719e+20    1.70415403e-24     
   74.4380       2.7283e+20    1.65173951e-24     
   74.4380       2.8943e+20    1.60031885e-24     
   74.4380       3.0703e+20    1.54986951e-24     
   74.4380       3.2570e+20    1.50037197e-24     
   74.4380       3.4551e+20    1.45180977e-24     
   74.4380       3.6652e+20    1.40416942e-24     
   74.4380       3.8882e+20    1.35744029e-24     
   74.4380       4.1246e+20    1.31161452e-24     
   74.4380       4.3755e+20    1.26668678e-24     
   74.4380       4.6416e+20    1.22265408e-24     
   74.4380       4.9239e+20    1.17951554e-24     
   74.4380       5.2233e+20    1.13727206e-24     
   74.4380       5.5410e+20    1.09592612e-24     
   74.4380       5.8780e+20    1.05548142e-24     
   74.4380       6.2355e+20    1.01594259e-24     
   74.4380       6.6147e+20    9.77314891e-25     
   74.4380       7.0170e+20    9.39603938e-25     
   74.4380       7.4438e+20    9.02815375e-25     
   74.4380       7.8965e+20    8.66954625e-25     
   74.4380       8.3768e+20    8.32026631e-25     
   74.4380       8.8862e+20    7.98035622e-25     
   74.4380       9.4267e+20    7.64984906e-25     
   74.4380       1.0000e+21    7.32876691e-25     
   78.9652       1.0000e+16    8.69363497e-24     
   78.9652       1.0608e+16    8.69281756e-24     
   78.9652       1.1253e+16    8.69196488e-24     
   78.9652       1.1938e+16    8.69107548e-24     
   78.9652       1.2664e+16    8.69014785e-24     
   78.9652       1.3434e+16    8.68918043e-24     
   78.9652       1.4251e+16    8.68817162e-24     
   78.9652       1.5118e+16    8.68711972e-24     
   78.9652       1.6037e+16    8.68602301e-24     
   78.9652       1.7013e+16    8.68487969e-24     
   78.9652       1.8047e+16    8.68368787e-24     
   78.9652       1.9145e+16    8.68244564e-24     
   78.9652       2.0309e+16    8.68115099e-24     
   78.9652       2.1544e+16    8.67980182e-24     
   78.9652       2.2855e+16    8.67839601e-24     
   78.9652       2.4245e+16    8.67693130e-24     
   78.9652       2.5719e+16    8.67540538e-24     
   78.9652       2.7283e+16    8.67381587e-24     
   78.9652       2.8943e+16    8.67216027e-24     
   78.9652       3.0703e+16    8.67043602e-24     
   78.9652       3.2570e+16    8.66864043e-24     
   78.9652       3.4551e+16    8.66677074e-24     
   78.9652       3.6652e+16    8.66482407e-24     
   78.9652       3.8882e+16    8.66279744e-24     
   78.9652       4.1246e+16    8.66068776e-24     
   78.9652       4.3755e+16    8.65849180e-24     
   78.9652       4.6416e+16    8.65620622e-24     
   78.9652       4.9239e+16    8.65382754e-24     
   78.9652       5.2233e+16    8.65135214e-24     
   78.9652       5.5410e+16    8.64877626e-24     
   78.9652       5.8780e+16    8.64609595e-24     
   78.9652       6.2355e+16    8.64330714e-24     
   78.9652       6.6147e+16    8.64040554e-24     
   78.9652       7.0170e+16    8.63738669e-24     
   78.9652       7.4438e+16    8.63424593e-24     
   78.9652       7.8965e+16    8.63097839e-24     
   78.9652       8.3768e+16    8.62757896e-24     
   78.9652       8.8862e+16    8.62404230e-24     
   78.9652       9.4267e+16    8.62036283e-24     
