#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:17:41
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   14.2510       4.6416e+19    1.13445757e-23     
   14.2510       4.9239e+19    1.09847633e-23     
   14.2510       5.2233e+19    1.06334436e-23     
   14.2510       5.5410e+19    1.02907563e-23     
   14.2510       5.8780e+19    9.95680029e-24     
   14.2510       6.2355e+19    9.63163526e-24     
   14.2510       6.6147e+19    9.31528383e-24     
   14.2510       7.0170e+19    9.00773371e-24     
   14.2510       7.4438e+19    8.70894012e-24     
   14.2510       7.8965e+19    8.41882835e-24     
   14.2510       8.3768e+19    8.13729641e-24     
   14.2510       8.8862e+19    7.86421769e-24     
   14.2510       9.4267e+19    7.59944379e-24     
   14.2510       1.0000e+20    7.34280721e-24     
   14.2510       1.0608e+20    7.09412403e-24     
   14.2510       1.1253e+20    6.85319664e-24     
   14.2510       1.1938e+20    6.61981624e-24     
   14.2510       1.2664e+20    6.39376535e-24     
   14.2510       1.3434e+20    6.17482014e-24     
   14.2510       1.4251e+20    5.96275267e-24     
   14.2510       1.5118e+20    5.75733297e-24     
   14.2510       1.6037e+20    5.55833094e-24     
   14.2510       1.7013e+20    5.36551815e-24     
   14.2510       1.8047e+20    5.17866942e-24     
   14.2510       1.9145e+20    4.99756427e-24     
   14.2510       2.0309e+20    4.82198816e-24     
   14.2510       2.1544e+20    4.65173361e-24     
   14.2510       2.2855e+20    4.48660108e-24     
   14.2510       2.4245e+20    4.32639978e-24     
   14.2510       2.5719e+20    4.17094819e-24     
   14.2510       2.7283e+20    4.02007454e-24     
   14.2510       2.8943e+20    3.87361707e-24     
   14.2510       3.0703e+20    3.73142414e-24     
   14.2510       3.2570e+20    3.59335425e-24     
   14.2510       3.4551e+20    3.45927588e-24     
   14.2510       3.6652e+20    3.32906727e-24     
   14.2510       3.8882e+20    3.20261603e-24     
   14.2510       4.1246e+20    3.07981870e-24     
   14.2510       4.3755e+20    2.96058022e-24     
   14.2510       4.6416e+20    2.84481334e-24     
   14.2510       4.9239e+20    2.73243798e-24     
   14.2510       5.2233e+20    2.62338053e-24     
   14.2510       5.5410e+20    2.51757313e-24     
   14.2510       5.8780e+20    2.41495298e-24     
   14.2510       6.2355e+20    2.31546160e-24     
   14.2510       6.6147e+20    2.21904414e-24     
   14.2510       7.0170e+20    2.12564866e-24     
   14.2510       7.4438e+20    2.03522554e-24     
   14.2510       7.8965e+20    1.94772682e-24     
   14.2510       8.3768e+20    1.86310565e-24     
   14.2510       8.8862e+20    1.78131583e-24     
   14.2510       9.4267e+20    1.70231129e-24     
   14.2510       1.0000e+21    1.62604575e-24     
   15.1178       1.0000e+16    3.75710417e-23     
   15.1178       1.0608e+16    3.75547036e-23     
   15.1178       1.1253e+16    3.75380283e-23     
   15.1178       1.1938e+16    3.75210075e-23     
   15.1178       1.2664e+16    3.75036323e-23     
   15.1178       1.3434e+16    3.74858938e-23     
   15.1178       1.4251e+16    3.74677827e-23     
   15.1178       1.5118e+16    3.74492895e-23     
   15.1178       1.6037e+16    3.74304042e-23     
   15.1178       1.7013e+16    3.74111165e-23     
   15.1178       1.8047e+16    3.73914159e-23     
   15.1178       1.9145e+16    3.73712914e-23     
   15.1178       2.0309e+16    3.73507316e-23     
   15.1178       2.1544e+16    3.73297248e-23     
   15.1178       2.2855e+16    3.73082588e-23     
   15.1178       2.4245e+16    3.72863211e-23     
   15.1178       2.5719e+16    3.72638985e-23     
   15.1178       2.7283e+16    3.72409777e-23     
   15.1178       2.8943e+16    3.72175445e-23     
   15.1178       3.0703e+16    3.71935844e-23     
   15.1178       3.2570e+16    3.71690825e-23     
   15.1178       3.4551e+16    3.71440232e-23     
   15.1178       3.6652e+16    3.71183901e-23     
   15.1178       3.8882e+16    3.70921667e-23     
   15.1178       4.1246e+16    3.70653353e-23     
   15.1178       4.3755e+16    3.70378779e-23     
   15.1178       4.6416e+16    3.70097757e-23     
   15.1178       4.9239e+16    3.69810090e-23     
   15.1178       5.2233e+16    3.69515575e-23     
   15.1178       5.5410e+16    3.69214000e-23     
   15.1178       5.8780e+16    3.68905142e-23     
   15.1178       6.2355e+16    3.68588772e-23     
   15.1178       6.6147e+16    3.68264650e-23     
   15.1178       7.0170e+16    3.67932525e-23     
   15.1178       7.4438e+16    3.67592136e-23     
   15.1178       7.8965e+16    3.67243210e-23     
   15.1178       8.3768e+16    3.66885464e-23     
   15.1178       8.8862e+16    3.66518600e-23     
   15.1178       9.4267e+16    3.66142308e-23     
   15.1178       1.0000e+17    3.65756266e-23     
   15.1178       1.0608e+17    3.65360137e-23     
   15.1178       1.1253e+17    3.64953569e-23     
   15.1178       1.1938e+17    3.64536193e-23     
   15.1178       1.2664e+17    3.64107627e-23     
   15.1178       1.3434e+17    3.63667470e-23     
   15.1178       1.4251e+17    3.63215304e-23     
   15.1178       1.5118e+17    3.62750690e-23     
   15.1178       1.6037e+17    3.62273172e-23     
   15.1178       1.7013e+17    3.61782271e-23     
   15.1178       1.8047e+17    3.61277486e-23     
   15.1178       1.9145e+17    3.60758292e-23     
   15.1178       2.0309e+17    3.60224141e-23     
   15.1178       2.1544e+17    3.59674455e-23     
   15.1178       2.2855e+17    3.59108629e-23     
   15.1178       2.4245e+17    3.58526030e-23     
   15.1178       2.5719e+17    3.57925989e-23     
   15.1178       2.7283e+17    3.57307807e-23     
   15.1178       2.8943e+17    3.56670749e-23     
   15.1178       3.0703e+17    3.56014042e-23     
   15.1178       3.2570e+17    3.55336874e-23     
   15.1178       3.4551e+17    3.54638392e-23     
   15.1178       3.6652e+17    3.53917703e-23     
   15.1178       3.8882e+17    3.53173866e-23     
   15.1178       4.1246e+17    3.52405899e-23     
   15.1178       4.3755e+17    3.51612770e-23     
   15.1178       4.6416e+17    3.50793401e-23     
   15.1178       4.9239e+17    3.49946663e-23     
   15.1178       5.2233e+17    3.49071379e-23     
   15.1178       5.5410e+17    3.48166320e-23     
   15.1178       5.8780e+17    3.47230206e-23     
   15.1178       6.2355e+17    3.46261706e-23     
   15.1178       6.6147e+17    3.45259435e-23     
   15.1178       7.0170e+17    3.44221956e-23     
   15.1178       7.4438e+17    3.43147782e-23     
   15.1178       7.8965e+17    3.42035371e-23     
   15.1178       8.3768e+17    3.40883129e-23     
   15.1178       8.8862e+17    3.39689412e-23     
   15.1178       9.4267e+17    3.38452523e-23     
   15.1178       1.0000e+18    3.37170715e-23     
   15.1178       1.0608e+18    3.35842193e-23     
   15.1178       1.1253e+18    3.34465110e-23     
   15.1178       1.1938e+18    3.33037576e-23     
   15.1178       1.2664e+18    3.31557654e-23     
   15.1178       1.3434e+18    3.30023363e-23     
   15.1178       1.4251e+18    3.28432683e-23     
   15.1178       1.5118e+18    3.26783559e-23     
   15.1178       1.6037e+18    3.25073900e-23     
   15.1178       1.7013e+18    3.23301589e-23     
   15.1178       1.8047e+18    3.21464487e-23     
   15.1178       1.9145e+18    3.19560441e-23     
   15.1178       2.0309e+18    3.17587288e-23     
   15.1178       2.1544e+18    3.15542870e-23     
   15.1178       2.2855e+18    3.13425039e-23     
   15.1178       2.4245e+18    3.11231675e-23     
   15.1178       2.5719e+18    3.08960693e-23     
   15.1178       2.7283e+18    3.06610063e-23     
   15.1178       2.8943e+18    3.04177823e-23     
   15.1178       3.0703e+18    3.01662100e-23     
   15.1178       3.2570e+18    2.99061129e-23     
   15.1178       3.4551e+18    2.96373271e-23     
   15.1178       3.6652e+18    2.93597039e-23     
   15.1178       3.8882e+18    2.90731121e-23     
   15.1178       4.1246e+18    2.87774402e-23     
   15.1178       4.3755e+18    2.84725991e-23     
   15.1178       4.6416e+18    2.81585245e-23     
   15.1178       4.9239e+18    2.78351798e-23     
   15.1178       5.2233e+18    2.75025580e-23     
   15.1178       5.5410e+18    2.71606848e-23     
   15.1178       5.8780e+18    2.68096207e-23     
   15.1178       6.2355e+18    2.64494628e-23     
   15.1178       6.6147e+18    2.60803474e-23     
   15.1178       7.0170e+18    2.57024514e-23     
   15.1178       7.4438e+18    2.53159936e-23     
   15.1178       7.8965e+18    2.49212360e-23     
   15.1178       8.3768e+18    2.45184842e-23     
   15.1178       8.8862e+18    2.41080881e-23     
   15.1178       9.4267e+18    2.36904411e-23     
   15.1178       1.0000e+19    2.32659798e-23     
   15.1178       1.0608e+19    2.28351825e-23     
   15.1178       1.1253e+19    2.23985679e-23     
   15.1178       1.1938e+19    2.19566922e-23     
   15.1178       1.2664e+19    2.15101469e-23     
   15.1178       1.3434e+19    2.10595552e-23     
   15.1178       1.4251e+19    2.06055684e-23     
   15.1178       1.5118e+19    2.01488618e-23     
   15.1178       1.6037e+19    1.96901303e-23     
   15.1178       1.7013e+19    1.92300833e-23     
   15.1178       1.8047e+19    1.87694401e-23     
   15.1178       1.9145e+19    1.83089243e-23     
   15.1178       2.0309e+19    1.78492588e-23     
   15.1178       2.1544e+19    1.73911607e-23     
   15.1178       2.2855e+19    1.69353356e-23     
   15.1178       2.4245e+19    1.64824728e-23     
   15.1178       2.5719e+19    1.60332410e-23     
   15.1178       2.7283e+19    1.55882827e-23     
   15.1178       2.8943e+19    1.51482111e-23     
   15.1178       3.0703e+19    1.47136058e-23     
   15.1178       3.2570e+19    1.42850097e-23     
   15.1178       3.4551e+19    1.38629258e-23     
   15.1178       3.6652e+19    1.34478157e-23     
   15.1178       3.8882e+19    1.30400969e-23     
   15.1178       4.1246e+19    1.26401422e-23     
   15.1178       4.3755e+19    1.22482787e-23     
   15.1178       4.6416e+19    1.18647876e-23     
   15.1178       4.9239e+19    1.14899044e-23     
   15.1178       5.2233e+19    1.11238194e-23     
   15.1178       5.5410e+19    1.07666793e-23     
   15.1178       5.8780e+19    1.04185882e-23     
   15.1178       6.2355e+19    1.00796095e-23     
   15.1178       6.6147e+19    9.74976803e-24     
   15.1178       7.0170e+19    9.42905219e-24     
   15.1178       7.4438e+19    9.11741671e-24     
   15.1178       7.8965e+19    8.81478511e-24     
   15.1178       8.3768e+19    8.52105249e-24     
   15.1178       8.8862e+19    8.23608839e-24     
   15.1178       9.4267e+19    7.95973960e-24     
   15.1178       1.0000e+20    7.69183306e-24     
   15.1178       1.0608e+20    7.43217865e-24     
   15.1178       1.1253e+20    7.18057199e-24     
   15.1178       1.1938e+20    6.93679706e-24     
   15.1178       1.2664e+20    6.70062886e-24     
   15.1178       1.3434e+20    6.47183578e-24     
   15.1178       1.4251e+20    6.25018198e-24     
   15.1178       1.5118e+20    6.03542953e-24     
   15.1178       1.6037e+20    5.82734044e-24     
   15.1178       1.7013e+20    5.62567847e-24     
   15.1178       1.8047e+20    5.43021083e-24     
   15.1178       1.9145e+20    5.24070966e-24     
   15.1178       2.0309e+20    5.05695333e-24     
   15.1178       2.1544e+20    4.87872760e-24     
   15.1178       2.2855e+20    4.70582657e-24     
   15.1178       2.4245e+20    4.53805342e-24     
   15.1178       2.5719e+20    4.37522107e-24     
   15.1178       2.7283e+20    4.21715257e-24     
   15.1178       2.8943e+20    4.06368143e-24     
   15.1178       3.0703e+20    3.91465167e-24     
   15.1178       3.2570e+20    3.76991789e-24     
   15.1178       3.4551e+20    3.62934503e-24     
   15.1178       3.6652e+20    3.49280816e-24     
   15.1178       3.8882e+20    3.36019207e-24     
   15.1178       4.1246e+20    3.23139078e-24     
   15.1178       4.3755e+20    3.10630699e-24     
   15.1178       4.6416e+20    2.98485147e-24     
   15.1178       4.9239e+20    2.86694232e-24     
   15.1178       5.2233e+20    2.75250430e-24     
   15.1178       5.5410e+20    2.64146806e-24     
   15.1178       5.8780e+20    2.53376940e-24     
   15.1178       6.2355e+20    2.42934848e-24     
   15.1178       6.6147e+20    2.32814912e-24     
   15.1178       7.0170e+20    2.23011808e-24     
   15.1178       7.4438e+20    2.13520435e-24     
   15.1178       7.8965e+20    2.04335856e-24     
   15.1178       8.3768e+20    1.95453238e-24     
   15.1178       8.8862e+20    1.86867800e-24     
   15.1178       9.4267e+20    1.78574767e-24     
   15.1178       1.0000e+21    1.70569329e-24     
   16.0372       1.0000e+16    3.90647483e-23     
   16.0372       1.0608e+16    3.90475027e-23     
   16.0372       1.1253e+16    3.90299032e-23     
   16.0372       1.1938e+16    3.90119410e-23     
   16.0372       1.2664e+16    3.89936072e-23     
   16.0372       1.3434e+16    3.89748923e-23     
   16.0372       1.4251e+16    3.89557868e-23     
   16.0372       1.5118e+16    3.89362807e-23     
   16.0372       1.6037e+16    3.89163636e-23     
   16.0372       1.7013e+16    3.88960251e-23     
   16.0372       1.8047e+16    3.88752540e-23     
   16.0372       1.9145e+16    3.88540390e-23     
   16.0372       2.0309e+16    3.88323684e-23     
   16.0372       2.1544e+16    3.88102300e-23     
   16.0372       2.2855e+16    3.87876111e-23     
   16.0372       2.4245e+16    3.87644988e-23     
   16.0372       2.5719e+16    3.87408795e-23     
   16.0372       2.7283e+16    3.87167392e-23     
   16.0372       2.8943e+16    3.86920636e-23     
   16.0372       3.0703e+16    3.86668375e-23     
   16.0372       3.2570e+16    3.86410453e-23     
   16.0372       3.4551e+16    3.86146711e-23     
   16.0372       3.6652e+16    3.85876980e-23     
   16.0372       3.8882e+16    3.85601087e-23     
   16.0372       4.1246e+16    3.85318852e-23     
   16.0372       4.3755e+16    3.85030087e-23     
   16.0372       4.6416e+16    3.84734598e-23     
   16.0372       4.9239e+16    3.84432182e-23     
   16.0372       5.2233e+16    3.84122629e-23     
   16.0372       5.5410e+16    3.83805721e-23     
   16.0372       5.8780e+16    3.83481227e-23     
   16.0372       6.2355e+16    3.83148912e-23     
   16.0372       6.6147e+16    3.82808526e-23     
   16.0372       7.0170e+16    3.82459813e-23     
   16.0372       7.4438e+16    3.82102501e-23     
   16.0372       7.8965e+16    3.81736310e-23     
   16.0372       8.3768e+16    3.81360947e-23     
   16.0372       8.8862e+16    3.80976106e-23     
   16.0372       9.4267e+16    3.80581468e-23     
   16.0372       1.0000e+17    3.80176699e-23     
   16.0372       1.0608e+17    3.79761452e-23     
   16.0372       1.1253e+17    3.79335363e-23     
   16.0372       1.1938e+17    3.78898055e-23     
   16.0372       1.2664e+17    3.78449131e-23     
   16.0372       1.3434e+17    3.77988178e-23     
   16.0372       1.4251e+17    3.77514766e-23     
   16.0372       1.5118e+17    3.77028443e-23     
   16.0372       1.6037e+17    3.76528737e-23     
   16.0372       1.7013e+17    3.76015156e-23     
   16.0372       1.8047e+17    3.75487184e-23     
   16.0372       1.9145e+17    3.74944279e-23     
   16.0372       2.0309e+17    3.74385877e-23     
   16.0372       2.1544e+17    3.73811382e-23     
   16.0372       2.2855e+17    3.73220172e-23     
   16.0372       2.4245e+17    3.72611593e-23     
   16.0372       2.5719e+17    3.71984958e-23     
   16.0372       2.7283e+17    3.71339546e-23     
   16.0372       2.8943e+17    3.70674599e-23     
   16.0372       3.0703e+17    3.69989322e-23     
   16.0372       3.2570e+17    3.69282878e-23     
   16.0372       3.4551e+17    3.68554388e-23     
   16.0372       3.6652e+17    3.67802931e-23     
   16.0372       3.8882e+17    3.67027539e-23     
   16.0372       4.1246e+17    3.66227197e-23     
   16.0372       4.3755e+17    3.65400844e-23     
   16.0372       4.6416e+17    3.64547365e-23     
   16.0372       4.9239e+17    3.63665599e-23     
   16.0372       5.2233e+17    3.62754329e-23     
   16.0372       5.5410e+17    3.61812288e-23     
   16.0372       5.8780e+17    3.60838155e-23     
   16.0372       6.2355e+17    3.59830556e-23     
   16.0372       6.6147e+17    3.58788060e-23     
   16.0372       7.0170e+17    3.57709186e-23     
   16.0372       7.4438e+17    3.56592395e-23     
   16.0372       7.8965e+17    3.55436096e-23     
   16.0372       8.3768e+17    3.54238643e-23     
   16.0372       8.8862e+17    3.52998337e-23     
   16.0372       9.4267e+17    3.51713424e-23     
   16.0372       1.0000e+18    3.50382100e-23     
   16.0372       1.0608e+18    3.49002508e-23     
   16.0372       1.1253e+18    3.47572743e-23     
   16.0372       1.1938e+18    3.46090848e-23     
   16.0372       1.2664e+18    3.44554822e-23     
   16.0372       1.3434e+18    3.42962619e-23     
   16.0372       1.4251e+18    3.41312149e-23     
   16.0372       1.5118e+18    3.39601287e-23     
   16.0372       1.6037e+18    3.37827873e-23     
   16.0372       1.7013e+18    3.35989717e-23     
   16.0372       1.8047e+18    3.34084607e-23     
   16.0372       1.9145e+18    3.32110314e-23     
   16.0372       2.0309e+18    3.30064602e-23     
   16.0372       2.1544e+18    3.27945237e-23     
   16.0372       2.2855e+18    3.25749996e-23     
   16.0372       2.4245e+18    3.23476681e-23     
   16.0372       2.5719e+18    3.21123134e-23     
   16.0372       2.7283e+18    3.18687249e-23     
   16.0372       2.8943e+18    3.16166992e-23     
   16.0372       3.0703e+18    3.13560418e-23     
   16.0372       3.2570e+18    3.10865692e-23     
   16.0372       3.4551e+18    3.08081110e-23     
   16.0372       3.6652e+18    3.05205123e-23     
   16.0372       3.8882e+18    3.02236359e-23     
   16.0372       4.1246e+18    2.99173651e-23     
   16.0372       4.3755e+18    2.96016061e-23     
   16.0372       4.6416e+18    2.92762908e-23     
   16.0372       4.9239e+18    2.89413791e-23     
   16.0372       5.2233e+18    2.85968619e-23     
   16.0372       5.5410e+18    2.82427635e-23     
   16.0372       5.8780e+18    2.78791439e-23     
   16.0372       6.2355e+18    2.75061015e-23     
   16.0372       6.6147e+18    2.71237744e-23     
   16.0372       7.0170e+18    2.67323429e-23     
   16.0372       7.4438e+18    2.63320308e-23     
   16.0372       7.8965e+18    2.59231063e-23     
   16.0372       8.3768e+18    2.55058828e-23     
   16.0372       8.8862e+18    2.50807194e-23     
   16.0372       9.4267e+18    2.46480207e-23     
   16.0372       1.0000e+19    2.42082355e-23     
   16.0372       1.0608e+19    2.37618563e-23     
   16.0372       1.1253e+19    2.33094174e-23     
   16.0372       1.1938e+19    2.28514920e-23     
   16.0372       1.2664e+19    2.23886902e-23     
   16.0372       1.3434e+19    2.19216550e-23     
   16.0372       1.4251e+19    2.14510589e-23     
   16.0372       1.5118e+19    2.09775994e-23     
   16.0372       1.6037e+19    2.05019946e-23     
   16.0372       1.7013e+19    2.00249779e-23     
   16.0372       1.8047e+19    1.95472933e-23     
   16.0372       1.9145e+19    1.90696896e-23     
   16.0372       2.0309e+19    1.85929153e-23     
   16.0372       2.1544e+19    1.81177128e-23     
   16.0372       2.2855e+19    1.76448133e-23     
   16.0372       2.4245e+19    1.71749314e-23     
   16.0372       2.5719e+19    1.67087604e-23     
   16.0372       2.7283e+19    1.62469671e-23     
   16.0372       2.8943e+19    1.57901878e-23     
   16.0372       3.0703e+19    1.53390244e-23     
   16.0372       3.2570e+19    1.48940410e-23     
   16.0372       3.4551e+19    1.44557605e-23     
   16.0372       3.6652e+19    1.40246629e-23     
   16.0372       3.8882e+19    1.36011830e-23     
   16.0372       4.1246e+19    1.31857089e-23     
   16.0372       4.3755e+19    1.27785818e-23     
   16.0372       4.6416e+19    1.23800950e-23     
   16.0372       4.9239e+19    1.19904947e-23     
   16.0372       5.2233e+19    1.16099803e-23     
   16.0372       5.5410e+19    1.12387057e-23     
   16.0372       5.8780e+19    1.08767809e-23     
   16.0372       6.2355e+19    1.05242735e-23     
   16.0372       6.6147e+19    1.01812110e-23     
   16.0372       7.0170e+19    9.84758332e-24     
   16.0372       7.4438e+19    9.52334515e-24     
   16.0372       7.8965e+19    9.20841886e-24     
   16.0372       8.3768e+19    8.90269727e-24     
   16.0372       8.8862e+19    8.60604664e-24     
   16.0372       9.4267e+19    8.31830957e-24     
   16.0372       1.0000e+20    8.03930804e-24     
   16.0372       1.0608e+20    7.76884629e-24     
   16.0372       1.1253e+20    7.50671370e-24     
   16.0372       1.1938e+20    7.25268761e-24     
   16.0372       1.2664e+20    7.00653597e-24     
   16.0372       1.3434e+20    6.76801993e-24     
   16.0372       1.4251e+20    6.53689621e-24     
   16.0372       1.5118e+20    6.31291940e-24     
   16.0372       1.6037e+20    6.09584401e-24     
   16.0372       1.7013e+20    5.88542643e-24     
   16.0372       1.8047e+20    5.68142664e-24     
   16.0372       1.9145e+20    5.48360977e-24     
   16.0372       2.0309e+20    5.29174746e-24     
   16.0372       2.1544e+20    5.10561905e-24     
   16.0372       2.2855e+20    4.92501254e-24     
   16.0372       2.4245e+20    4.74972544e-24     
   16.0372       2.5719e+20    4.57956535e-24     
   16.0372       2.7283e+20    4.41435042e-24     
   16.0372       2.8943e+20    4.25390966e-24     
   16.0372       3.0703e+20    4.09808302e-24     
   16.0372       3.2570e+20    3.94672138e-24     
   16.0372       3.4551e+20    3.79968638e-24     
   16.0372       3.6652e+20    3.65685011e-24     
   16.0372       3.8882e+20    3.51809474e-24     
   16.0372       4.1246e+20    3.38331196e-24     
   16.0372       4.3755e+20    3.25240241e-24     
   16.0372       4.6416e+20    3.12527502e-24     
   16.0372       4.9239e+20    3.00184627e-24     
   16.0372       5.2233e+20    2.88203944e-24     
   16.0372       5.5410e+20    2.76578384e-24     
   16.0372       5.8780e+20    2.65301400e-24     
   16.0372       6.2355e+20    2.54366889e-24     
   16.0372       6.6147e+20    2.43769114e-24     
   16.0372       7.0170e+20    2.33502630e-24     
   16.0372       7.4438e+20    2.23562216e-24     
   16.0372       7.8965e+20    2.13942805e-24     
   16.0372       8.3768e+20    2.04639427e-24     
   16.0372       8.8862e+20    1.95647154e-24     
   16.0372       9.4267e+20    1.86961053e-24     
   16.0372       1.0000e+21    1.78576142e-24     
   17.0125       1.0000e+16    4.05086605e-23     
   17.0125       1.0608e+16    4.04905162e-23     
   17.0125       1.1253e+16    4.04720017e-23     
   17.0125       1.1938e+16    4.04531078e-23     
   17.0125       1.2664e+16    4.04338252e-23     
   17.0125       1.3434e+16    4.04141442e-23     
   17.0125       1.4251e+16    4.03940550e-23     
   17.0125       1.5118e+16    4.03735471e-23     
   17.0125       1.6037e+16    4.03526100e-23     
   17.0125       1.7013e+16    4.03312326e-23     
   17.0125       1.8047e+16    4.03094036e-23     
   17.0125       1.9145e+16    4.02871114e-23     
   17.0125       2.0309e+16    4.02643436e-23     
   17.0125       2.1544e+16    4.02410877e-23     
   17.0125       2.2855e+16    4.02173308e-23     
   17.0125       2.4245e+16    4.01930594e-23     
   17.0125       2.5719e+16    4.01682596e-23     
   17.0125       2.7283e+16    4.01429168e-23     
   17.0125       2.8943e+16    4.01170163e-23     
   17.0125       3.0703e+16    4.00905424e-23     
   17.0125       3.2570e+16    4.00634793e-23     
   17.0125       3.4551e+16    4.00358102e-23     
   17.0125       3.6652e+16    4.00075179e-23     
   17.0125       3.8882e+16    3.99785845e-23     
   17.0125       4.1246e+16    3.99489915e-23     
   17.0125       4.3755e+16    3.99187196e-23     
   17.0125       4.6416e+16    3.98877487e-23     
   17.0125       4.9239e+16    3.98560581e-23     
   17.0125       5.2233e+16    3.98236261e-23     
   17.0125       5.5410e+16    3.97904301e-23     
   17.0125       5.8780e+16    3.97564466e-23     
   17.0125       6.2355e+16    3.97216512e-23     
   17.0125       6.6147e+16    3.96860185e-23     
   17.0125       7.0170e+16    3.96495218e-23     
   17.0125       7.4438e+16    3.96121334e-23     
   17.0125       7.8965e+16    3.95738245e-23     
   17.0125       8.3768e+16    3.95345649e-23     
   17.0125       8.8862e+16    3.94943231e-23     
   17.0125       9.4267e+16    3.94530664e-23     
   17.0125       1.0000e+17    3.94107605e-23     
   17.0125       1.0608e+17    3.93673696e-23     
   17.0125       1.1253e+17    3.93228565e-23     
   17.0125       1.1938e+17    3.92771823e-23     
   17.0125       1.2664e+17    3.92303063e-23     
   17.0125       1.3434e+17    3.91821860e-23     
   17.0125       1.4251e+17    3.91327772e-23     
   17.0125       1.5118e+17    3.90820335e-23     
   17.0125       1.6037e+17    3.90299065e-23     
   17.0125       1.7013e+17    3.89763455e-23     
   17.0125       1.8047e+17    3.89212976e-23     
   17.0125       1.9145e+17    3.88647073e-23     
   17.0125       2.0309e+17    3.88065164e-23     
   17.0125       2.1544e+17    3.87466639e-23     
   17.0125       2.2855e+17    3.86850859e-23     
   17.0125       2.4245e+17    3.86217152e-23     
   17.0125       2.5719e+17    3.85564814e-23     
   17.0125       2.7283e+17    3.84893103e-23     
   17.0125       2.8943e+17    3.84201243e-23     
   17.0125       3.0703e+17    3.83488416e-23     
   17.0125       3.2570e+17    3.82753763e-23     
   17.0125       3.4551e+17    3.81996382e-23     
   17.0125       3.6652e+17    3.81215326e-23     
   17.0125       3.8882e+17    3.80409601e-23     
   17.0125       4.1246e+17    3.79578166e-23     
   17.0125       4.3755e+17    3.78719928e-23     
   17.0125       4.6416e+17    3.77833742e-23     
   17.0125       4.9239e+17    3.76918415e-23     
   17.0125       5.2233e+17    3.75972695e-23     
   17.0125       5.5410e+17    3.74995279e-23     
   17.0125       5.8780e+17    3.73984809e-23     
   17.0125       6.2355e+17    3.72939869e-23     
   17.0125       6.6147e+17    3.71858990e-23     
   17.0125       7.0170e+17    3.70740644e-23     
   17.0125       7.4438e+17    3.69583250e-23     
   17.0125       7.8965e+17    3.68385167e-23     
   17.0125       8.3768e+17    3.67144701e-23     
   17.0125       8.8862e+17    3.65860103e-23     
   17.0125       9.4267e+17    3.64529566e-23     
   17.0125       1.0000e+18    3.63151231e-23     
   17.0125       1.0608e+18    3.61723186e-23     
   17.0125       1.1253e+18    3.60243468e-23     
   17.0125       1.1938e+18    3.58710060e-23     
   17.0125       1.2664e+18    3.57120900e-23     
   17.0125       1.3434e+18    3.55473879e-23     
   17.0125       1.4251e+18    3.53766845e-23     
   17.0125       1.5118e+18    3.51997605e-23     
   17.0125       1.6037e+18    3.50163933e-23     
   17.0125       1.7013e+18    3.48263571e-23     
   17.0125       1.8047e+18    3.46294237e-23     
   17.0125       1.9145e+18    3.44253633e-23     
   17.0125       2.0309e+18    3.42139450e-23     
   17.0125       2.1544e+18    3.39949383e-23     
   17.0125       2.2855e+18    3.37681136e-23     
   17.0125       2.4245e+18    3.35332440e-23     
   17.0125       2.5719e+18    3.32901061e-23     
   17.0125       2.7283e+18    3.30384824e-23     
   17.0125       2.8943e+18    3.27781622e-23     
   17.0125       3.0703e+18    3.25089440e-23     
   17.0125       3.2570e+18    3.22306376e-23     
   17.0125       3.4551e+18    3.19430659e-23     
   17.0125       3.6652e+18    3.16460678e-23     
   17.0125       3.8882e+18    3.13395001e-23     
   17.0125       4.1246e+18    3.10232407e-23     
   17.0125       4.3755e+18    3.06971909e-23     
   17.0125       4.6416e+18    3.03612781e-23     
   17.0125       4.9239e+18    3.00154587e-23     
   17.0125       5.2233e+18    2.96597206e-23     
   17.0125       5.5410e+18    2.92940863e-23     
   17.0125       5.8780e+18    2.89186146e-23     
   17.0125       6.2355e+18    2.85334039e-23     
   17.0125       6.6147e+18    2.81385937e-23     
   17.0125       7.0170e+18    2.77343665e-23     
   17.0125       7.4438e+18    2.73209497e-23     
   17.0125       7.8965e+18    2.68986167e-23     
   17.0125       8.3768e+18    2.64676874e-23     
   17.0125       8.8862e+18    2.60285289e-23     
   17.0125       9.4267e+18    2.55815549e-23     
   17.0125       1.0000e+19    2.51272255e-23     
   17.0125       1.0608e+19    2.46660456e-23     
   17.0125       1.1253e+19    2.41985634e-23     
